tweet,retweetsCount,favoritesCount
"Looking towards #Moscow, over cold and snowy Volga and Don rivers http://t.co/x6NoMej4FB",204,352
"#Brisbane #Australia shining bright for the @BrisbaneTennis finals this weekend! http://t.co/Iz6FTJbXDf",141,269
"#Sydney #Australia at night http://t.co/DuiAcoeQj4",263,511
"#Wrangell Mountains #Alaska – home to some of the highest peaks in #NorthAmerica http://t.co/z9ETTvl2eJ",256,546
"Kodiak Island, #Alaska http://t.co/Sqm1rXXdDc",108,337
"#Alaska Cook Inlet, Kenai peninsula, and Denali Natl Park in the distance - one of my favorite places on planet Earth http://t.co/T7gfYhXHso",188,401
"Port au Prince, Haiti http://t.co/oRHiKrURF7",150,312
"Hispaniola- Haiti and the Dominican Republic http://t.co/eY6599QBOi",262,432
"Full moon setting- can’t wait until we go back there again! http://t.co/GDAMirYiZB",985,1608
"More #spaceart from my daughter- I will ask her to teach me to paint after my flight http://t.co/2Z6TG7U5dm",107,460
"celebrating Russian Christmas with a video call to friends and family and an Orthodox choir in #Moscow http://t.co/RTssIHJOi1",222,551
"Moonlit Earth and station with some stars in the night sky http://t.co/DLoXgSX3Ec",457,758
"Clear and Cold central Russia- с рождеством Россия и Москва http://t.co/J2bvIxwPxc",168,348
"Solar Arrays silhouetted by #sunrise - this makes the #ISS look like a pretty cool spaceship! http://t.co/2v3oMsK3E7",270,488
"Congrats to Craig Biggio #HOF2015 #Houston @Astros http://t.co/1PZe7qWAuW",253,401
"Home sweet home- #Houston and #Galveston, #Texas http://t.co/A7STYlS2Ac",418,728
"sun glint over the great lakes- can anyone name which one? http://t.co/hE1guuoPpD",106,258
