tweet,retweetsCount,favoritesCount
"RT @RussianSpaceWeb: #SoyuzTMA13M to return to #Earth Sunday with three #Exp41 members of #ISS crew: http://t.co/ioigp7lUkx #Roscosmos http…",33,0
"RT @astro_reid: Floating water is so much fun to play with. #H2Omorphing #SpaceVine https://t.co/DPe4b0yhYz",1071,0
"RT @astro_reid: #ISS #Earth #MilkyWay all flying in perfect harmony - #SpaceVine #TimeLapse https://t.co/kmYogvGaQi",1916,0
"RT @NASA: What happens when you put a @GoPro camera in a water bubble on the @Space_Station? Watch: http://t.co/953jhVofCJ http://t.co/p7Vs…",1805,0
"Города мира Лонг-Бич Калифорния #МКС (Cities of the World Long Beach California #ISS) #BlueDot http://t.co/r7meKmlT1L http://t.co/6TELhQ6u0o",27,43
"RT @NASA: Fly 200 feet through the @Space_Station at 18,000 mph with @Astro_Reid: http://t.co/ntDBvkeJzv [video] #ISS http://t.co/oUlc3R7b90",447,0
"#Облака... #МКС (The #Clouds... #ISS) #BlueDot http://t.co/XC4BZujMkT",3,15
"@knyazevsergey13 уже на Земле. это архивы",0,0
"RT @Astro_Alex: The #ISS Expedition 41 crew. My favourite #selfie in space! #Exp41 http://t.co/V3dKekqWH4",377,0
"Пролетая над #Бразилия #МКС (Flying over #Brazil #ISS) #BlueDot http://t.co/iI2JDnkxQY http://t.co/pC0f75xURt",21,38
"RT @fka_roscosmos: Новая запись Елены Серовой в блоге 'Почтовый ящик МКС': http://t.co/tbcrlG205W http://t.co/6ePStQuvwY",42,0
"RT @NASA: Break out your red/blue 3-D glasses to take a 3-D video tour of the @Space_Station: http://t.co/6DjfOkupP1 #ISS http://t.co/lATQT…",583,0
"Над #Камчатка #МКС (Over the #Kamchatka #ISS) #BlueDot http://t.co/qXfERbWzA0 http://t.co/pCIzJW5QWL",33,64
"Север #Австралия залив Карпентария #МКС (Northern #Australia Gulf of #Carpentaria #ISS) http://t.co/qCHCloLqbt http://t.co/Odyjddt0tE",35,59
"Между #Вьетнам и #Индонезия #МКС (The #Ocean between #Vietnam &amp; #Indonesia #ISS) #BlueDot http://t.co/1NltuD6KTd http://t.co/ffdJWgwc78",49,55
"RT @astro_reid: the gorgeous blue waters of the #Bahamas #SpaceVine #Timelapse https://t.co/A0xpu6KesD",1397,0
"RT @ShuttleAlmanac: New pics 1 - China's lunar return probe #Change5T1 (mini Shenzhou) nicknamed #Xiaofei has touched down in China http://…",44,0
"RT @virgingalactic: During the test, the vehicle suffered a serious anomaly resulting in the loss of SpaceShipTwo. WK2 landed safely. (2 of…",1819,0
"RT @RT_russian: В США потерпел крушение суборбитальный космический корабль SpaceShipTwo http://t.co/qB2SC27mQE https://t.co/6euJHKsVFn",107,0
"@OlegMKS селфи (selfie) на @RT_com. rus - http://t.co/v0c1LHOe82, eng -  http://t.co/i67KAoTyRC http://t.co/M1v03GqbKA",16,25
"Кам. деревья Юж. Америки Север #Чили #МКС (Stone Trees of South America. North of #Chile #ISS) http://t.co/9KjWFunSLd http://t.co/vG41fiU17m",29,50
"Встреча Прогресс М-25М в новой записи Елены Серовой в блоге (Progress M-25M arrival in the Elena Serova's blog) http://t.co/keJ6ke2zI6",4,16
"Как сделать селфи в невесомости #МКС (how to make self in zero gravity #ISS http://t.co/K8i0VmSmyg",28,23
"RT @RT_russian: Грузовой космический корабль «Прогресс М-25М» успешно стартовал (ПРЯМАЯ ТРАНСЛЯЦИЯ) http://t.co/IzNZCpo6Ou http://t.co/61pv…",98,0
"#Облака над #Камчатка #МКС (#Clouds over #Kamchatka #ISS) #BlueDot http://t.co/ntalyO5yG4 http://t.co/I4O5LZo7Y7",38,48
"Взрыв ракеты-носителя Антарес (Antares Rocket explodes! #Cygnus)  http://t.co/McfX2Lq8AG",73,28
"Ракета Antares с грузовиком #Cygnus взорвалась во время старта онлайн - http://t.co/IIQZsldYc1 http://t.co/hCmnagGV8k http://t.co/bR7ZHtJoPQ",30,16
"RT @Space_Station: Accident 6 seconds after @OrbitalSciences #Cygnus liftoff @NASA_Wallops. http://t.co/2EC9UpH3dy",1226,0
"RT @RT_russian: Российские космонавты с борта МКС представили эмблему чемпионата мира по футболу 2018 года http://t.co/dwOFsMoulF http://t.…",87,0
"Города мира #Карагуататуба #Бразилия #МКС (Cities of #World #Caraguatatuba #Brazil #ISS) http://t.co/c7u8gww9jA http://t.co/kONX091ObB",33,59
"@Valera_1917 неважнецкий...",0,0
"Экскурсия по МКС. Елена Серова рассказывает о своей работе на #МКС (Elena Serova's #ISS tour. rus. ) https://t.co/3DnufNqZ7p",32,37
"Алеутские острова #МКС (#Aleutian #Islands #ISS) #BlueDot http://t.co/KYGK6KbNin http://t.co/JovToZ3TVO",30,54
"RT @RT_russian: Космический грузовик «Прогресс М-24М» отстыковался от МКС http://t.co/qgFobsLcLB http://t.co/2IUiswvFHS",46,0
"RT @astro_reid: In the Russian Service Module with the 800mm waiting for Italy. Thanks @msuraev for the photo! http://t.co/i8t8zJowgp",403,0
"@DaveAtCOGS thanks for the great job!",0,5
"Малые Зондские острова, #Индонезия #МКС (Lesser Sunda Islands, #Indonesia  #ISS) #BlueDot http://t.co/a1G39UGxGG http://t.co/vCo4hHHZtv",37,58
"RT @Astro_Alex: Mein Interview zur Verleihung des Westfälischen Friedenspreis an die #ISS https://t.co/qDakH6ROSt",43,0
"Над Австралией #МКС (Flying over #Australia #ISS) #BlueDot http://t.co/0lhxejplOu http://t.co/bapUfEVYiD",32,52
"RT @astro_reid: Microgravity + spring forces = #SpaceVine challenges, even for routine things like changing batteries https://t.co/lyqvtYOt…",328,0
"RT @ISS_Research: The first #SpaceVine in a #SpaceSuit by @astro_reid https://t.co/bDnxCaUERR",96,0
"Вести.Ru: За нами следят: астронавты NASA сняли НЛО у космической станции http://t.co/gnZYhQxpRR",16,10
"Ледники Южн. Америки #облакам #МКС (South American #Glaciers under the #Clouds #ISS) #BlueDot http://t.co/aRtYeEkhuY http://t.co/U2jQRXWZXz",35,51
"Краски Земли #Африка #пустыня #Намибия #МКС (Earth #Paints #Africa Namibian #Desert #ISS) http://t.co/cw1FEnRyN9 http://t.co/3adC3VfrhC",40,51
"@Ltaylor12824280 which photos interest you? no flickr.",0,1
"Новая Зеландия с высоты #МКС, Северный Остров (New #Zealand, The North Island  #ISS) #BlueDot http://t.co/DKDTqQw06Y http://t.co/V7QD0QDdJH",57,82
"@borisovvf да, Карловы Вары",0,0
"Выход в космос @MSuraev и А. Самокутяева в прямом эфире (Rissian Spacewalk online) http://t.co/bjcyxv47Xw http://t.co/WB8mYOK9X8",13,24
"Реабилитация в Чехии (Rehabilitation in Czech Republic. Pneumo Puncture (Gas Injections))  http://t.co/ZI61wG0Dkj http://t.co/GZ5qA2PQ48",17,37
"Продолжение реабилитации. Осенняя Чехия. На экскурсии. (Continued rehabilitation. Czech Republic. Autumn Excursion) http://t.co/iFBXPw1mYi",17,28
"Облака... #МКС (The Clouds... #ISS) #BlueDot http://t.co/ksBjktiF73 http://t.co/i1ZbmQDW20",39,54
"#Эмас - национальный парк Бразилии #МКС (The EEmas National Park #Brazil #ISS) #BlueDot http://t.co/B9mWj8NiDg http://t.co/3wDiXIoNMQ",16,35
"готовьте 3D очки (3D flight over chaotic terrain from ESA) https://t.co/uoiB6E8PDs",8,17
"Вечером над Персидским заливом #МКС (Over the Persian Gulf #ISS) #BlueDot http://t.co/ZbcfxE9uTq http://t.co/qK7tD0cqkz",46,79
"RT @astro_reid: #Seattle to #Houston under a full moon. Watch the reflection spot track across in this #SpaceVine #Timelapse https://t.co/d…",1834,0
"@KostyOr обычно ухудшается, но мне в этом повезло, зрение осталось прежним, как до полета...",0,0
"Индикаторы невесомости во время корректировки орбиты #МКС 14 августа. (August 14. #ISS Orbit Correction) http://t.co/jOdt3tM5BZ",8,17
"#Озеро #Киву, Центральная #Африка #МКС (#Kivu #Like, #Africa #ISS) #BlueDot http://t.co/CYpgCtLDaG http://t.co/IviJV7tTo3",31,48
"Города мира Сан Диего #Калифорния #США #МКС (Cities of the World San Diego City #ISS) #BlueDot http://t.co/QdSIDxId5s http://t.co/a5N2EZmhR0",44,54
"RT @crazy_kutas: Осень и зима встретились в Колорадо, США. http://t.co/S0FyrTCo2v",314,0
"#Видеоселфи в японском модуле #Кибо (#Videoselfie in the Japanese Experiment Module #Kibo) #МКС #ISS http://t.co/Wv6ZJj1anU",12,19
"Краски Земли. #Остров Жуан-ди-Нова #МКС (Earth Paints - Juan de Nova #Island #ISS) http://t.co/gM2o86M6u7 http://t.co/zqf4p45QdG",70,84
"#Вулкан #Антуко, Южная #Америка #МКС (#Antuco #Volcano, South #America #ISS HQ blog) #BlueDot http://t.co/pyfMbCIpxr http://t.co/jVc7iBuFb1",41,49
"RT @fka_roscosmos: Если вы еще не успели пообедать, то у вас есть возможность сделать это в компании космонавтов: http://t.co/QM6buOLxde ht…",55,0
"RT @astro_reid: Powerful #lightning rocks #Mexico. #Earthlights #SpaceVine #Timelapse https://t.co/47GWAa22PZ",1368,0
"Волшебный #узор солнечных панелей #МКС (#ISS #Solar Panels #Pattern) http://t.co/lzBKd3PNyK http://t.co/YIf2NsHSYR",34,59
