tweet,retweetsCount,favoritesCount
"RT @Cmdr_Hadfield: This river's about to take a short cut. http://t.co/P7jtTGqXsQ",521,0
"Welcome to 8G overload! http://t.co/mWyuNp9l7K",3,2
"Are you ready for fast trip to ISS? http://t.co/plGO7DSQXR",3,2
"http://t.co/rbdoIetBGe",0,2
"Traditional visiting Gagarin's hometown. Today 79 birthday Yuriy Gagarin http://t.co/UHbTJ4n8lV",1,3
"@YNieba Thanks! We did all successful ;) it was very interesting",0,1
"Excited training today! Real spacesuit and real vacuum (0.01 atm). http://t.co/R4uyA0nI9t",0,1
"Briefing befor go to EVA suit http://t.co/nGvKyIIdkF",1,2
"@ESA_CAVES I would not mind 2-nd leg:-)",0,0
"Successful fast rendezvous of cargo spacecraft! Next should be manned!",0,1
"С Победой! 70th anniversary of the Battle of Stalingrad http://t.co/9p2SHMWX",0,0
"New sistem for data transfer - laser! http://t.co/N6Ef6poo",0,0
"1st workday as Glavniy (russian capcom) http://t.co/Ju24Wp9r",0,0
"Памятник Циолковскому в Калуге. Monument of theoretician of cosmonautics - Tsiolkovskiy http://t.co/9mwTd9fm",0,2
"Дед мороз поздравил с Новым годом экипаж МКС. http://t.co/a1YgM3Un Father Frost congratulated ISS. Happy New Year!",4,1
"@astro_luca may be skiing today ;-)",0,1
"До старта ТПК 'Союз ТМА 06-М' осталось две недели http://t.co/TfzCKmRN Next ISS crew went to Baikonur for final stage of training.",1,1
"Bravo Sirio!!! Congratulations!  More caves, more video!",0,0
"@ESA_CAVES grazie",0,0
"RT @ESA_CAVES: A record breaking, but also testing safety capsules for return from space. Respect! http://t.co/rWWKf89c",2,0
