tweet,retweetsCount,favoritesCount
"RT @Space_Station: “Day flight across western #Australia, #Perth to Lake Mackay” #AstroButch https://t.co/Pq7WjfK8Jr",170,0
"@Barbett5 @Space_Station SAFER backpacks are used in emergency to fly spacewalker back to #ISS in case they become untethered.",2,3
"“More beautiful Earth textures! It could almost be #Mars…” #AstroButch http://t.co/2rHguF3rpb",162,319
"RT @Space_Station: Two pairs of shuttle Discovery spacewalkers hooked up new #ISS gear &amp; tested rescue backpacks in October 2000. http://t.…",286,0
"RT @StationCDRKelly: Headed to #germany for last #ESA training. Then 4 days back in #USA until the long one. #ISS1year @… http://t.co/IT7Jh…",85,0
"RT @Space_Station: &gt;@NASA astronaut Tracy Dyson talks heart health in this month's #StationLIFE. @ISS_Research #OffTheEarthForTheEarth http…",77,0
"“See the color difference of the water on each side of the #SinaiPenninsula ?” #AstroButch http://t.co/R7vqqIaHDa",144,220
"“The beautiful Mandalay Coastline. #Myanmar” #AstroButch http://t.co/OJvk18kzWu",146,229
"“The #EuropeanAlps. It is amazing to see the history of water in their design.” #AstroButch http://t.co/9BX6i6ViOf",130,198
"“The colors are like a leaf in the fall. #MexicoCity” #AstroButch http://t.co/bS50xQaVHr",206,293
"“Night #LosAngeles” #AstroButch http://t.co/ooEOduWw89",141,207
"“#Moscow and distant #SaintPetersburg under the #Aurora” #AstroButch http://t.co/0lDNrElvEU",207,305
"RT @KHOULily: At home w/ @stationcdrkelly &amp; @amikokauderer before he's @nasa's 1st Astronaut in space for a year. My report @ 10pm. http://…",27,0
"RT @Space_Station: Pair of shuttle Atlantis spacewalkers set up cables on new 3-module #ISS in September 2000. http://t.co/vH1hrXFfSf",142,0
"RT @Space_Station: Pair of cable guys prep for 3 #ISS spacewalks, #Exp42 wraps up infectious disease study on this week's #SpaceToGround ht…",48,0
"“The icy peaks of #MountArarat” #AstroButch http://t.co/0k8xrM2Ti7",109,179
"'Did you know that Monterey Canyon is one of the largest underwater canyons in the world? #MontereyBay” #AstroButch http://t.co/gGAtz9DzB8",129,191
"“As far as the eye can see #Africa” #AstroButch http://t.co/KkKXOvel3n",1651,2488
"“Looking good #SanDiego!” #AstroButch http://t.co/x5WxgY6GID",143,249
"“The #Nile Transforming” #AstroButch http://t.co/CGheoin4LM",96,150
"“Strange colors in the desert mountains” #AstroButch http://t.co/9i2dahfzqT",122,212
"“Volcanic Mountains in Eastern #Africa” #AstroButch http://t.co/KqBT9isG5Y",146,221
"RT @Space_Station: See this month's highlights of @ISS_Research taking place #OffTheEarthForTheEarth... http://t.co/JEIukS43Rl",70,0
"RT @Space_Station: &gt;@ESA and #Exp42 prep #ATV5 for Feb. 14 undock. @AstroTerry, #AstroButch check spacesuits... http://t.co/B2X7Im5tQ9 http…",91,0
"RT @Space_Station: 12:45ET: @AstroTerry, @AstroSamantha and #AstroButch will talk live with @ucdavis from #ISS: http://t.co/iXp0BsUWQ1 http…",43,0
"RT @Space_Station: Watch live @NASA TV coverage Feb. 10 at 1:45pm ET of @SpaceX #Dragon departure from #ISS... http://t.co/8jKjauTjkU http:…",545,0
"RT @Space_Station: &gt;@AstroTerry &amp; #AstroButch review upcoming spacewalks. @ESA investigates #ATV5 power signal... http://t.co/iKSwIacRiS ht…",109,0
"“#sunrise touches #aurora.  Still image from the time-lapse. #SharetheEarth” #AstroButch http://t.co/E5A5s5zcZJ",205,300
"RT @Space_Station: “#sunrise touches #aurora.  All we need now are angels singing” #AstroButch https://t.co/G15F4yt2dS",1229,0
"“This may be the best yet: The #Nile and #Israel under a full moon.” #AstroButch http://t.co/pBbVwvpZkK",335,394
"“Aurora north of #Russia” #AstroButch http://t.co/cBzGEFo0fa",143,210
"“#Mars like area. Just north east of the Himalayas.” #AstroButch http://t.co/VDLE0srjyB",79,139
"“#Tokyo!!” #AstroButch http://t.co/rv0ACQZG20",221,314
"RT @Space_Station: A pair of shuttle Atlantis spacewalkers outfitted 2-module #ISS on May 2000. View more pix... https://t.co/pT2PORK1yj ht…",206,0
"RT @astro_reid: I have only seen #SaoPaolo #Brazil from #space - tomorrow I will see it in person for #campusparty http://t.co/1ECkrkQUDC",255,0
"RT @vr_doug: @astro_kjell &amp; @Astro_Kimiya Exp 44/45 working like a team during EVA/Robotic's integrated training-! @NASA_Johnson http://t.c…",27,0
"RT @astro_luca: In a few minutes, hangout with me and @LivingMaths. Your questions are welcome! Streaming on http://t.co/NP8yDrAUPQ",22,0
"RT @cnni: What does @NASA feed hungry astronauts? Crab cakes and M&amp;Ms, of course: http://t.co/rc3GFQDxbe http://t.co/05DdTVotk7",190,0
".@StationCDRKelly completes final underwater training in preparation for #ISS1Year mission to the @Space_Station. http://t.co/UpT3t5XyEh",687,1119
"“Lightning strike over Cuba” #AstroButch http://t.co/zNEliB90yg",183,253
"“Thunderstorms on the horizon” #AstroButch http://t.co/WkSUlt76Bs",1921,2746
"RT @Space_Station: MCC moves @CSA_ASC #Canadarm2 to grapple @SpaceX #Dragon. Life science for #Exp42 today... http://t.co/pzIhq9GByw http:/…",117,0
"“It seems like the southern United States might just fall right off the globe! #Thankyougravity” #AstroButch http://t.co/1wfKDabqga",115,155
"“Amazing layers of lights traveling into color!” #AstroButch http://t.co/oArrQkITyw",214,291
"“An incredible display of the Earth’s many textures! #Kuwait #SaudiArabia #Iran #Qatar” #AstroButch http://t.co/M2yV7aXhKu",99,118
"“The big island of #Hawaii.  I think that is a cloud masquerading as snow.” #AstroButch http://t.co/M2FgUgcBKw",123,156
"Join us for Thursday's live #SpaceChat between @ucdavis &amp; @AstroTerry @AstroSamantha &amp; #AstroButch on #NASATV http://t.co/c1Kosn9wNH",50,62
"RT @amikokauderer: Get a live look @StationCDRKelly during his last spacewalk training dive at the NBL b4 #ISS1year! 10a CT @NASA TV http:/…",62,0
"“Solar Array Angles” #AstroButch http://t.co/w0nyBEceqS",74,140
"“Green Lights. White Lights. Fishing Boats in the Water. #Bangkok” #AstroButch http://t.co/rxhKyPpT6W",67,106
"RT @AstroTerry: #soyuz #earth #beauty http://t.co/VU2CY1mBsU",655,0
"RT @NASA_Johnson: Center Director and former @NASA_Astronauts Ellen Ochoa addresses our #StateOfNASA #NASASocial crowd. http://t.co/cVL1xhk…",32,0
"RT @Space_Station: &gt;@SpaceX #Dragon &amp; @ESA #ATV5 depart this month. #AstroButch readies cables for spacewalk. http://t.co/c07EIg6Rjr http:/…",66,0
"RT @Astro_Cady: You've been wondering - we've been working.  @NASA_Orion launched from @NASAKennedy less than 2 months ago.  Data analysis …",12,0
"RT @Astro_Cady: #StateOfNASA 'As the best place to work in Fed Govt...3rd year in a row...'  Congrats to @NASApeople!  It's not rocket scie…",15,0
"RT @Space_Station: Space shuttle spacewalk in May 1999 outfitted two-module #ISS with gear for future assembly... http://t.co/1g3CwFsZEg ht…",161,0
"RT @Astro_Wheels: Join us live! MT: @NASA: 1:30pm ET: #StateOfNASA address  View: http://t.co/VrGLryfpsQ Info: http://t.co/NhUsN4wQAp http:…",35,0
"RT @astro_reid: All my tweeted #space photos in one slideshow. First time I've seen them on a big TV. Wow! Thanks @WinEarthPhotos http://t.…",236,0
"RT @Astro_Cady: .@NASA, we work hard, we play hard, because the mission is imperative. #SB49 teams giving 100% are an inspiration! http://t…",76,0
"Football players and astronauts must train hard. Now kids can train like astronauts. Watch: https://t.co/3wlTN6dmnH #SuperBowl",27,46
"RT @astro_ricky: Remebering the true heroes this Sunday. #Columbia http://t.co/hhrIZluHED",162,0
"RT @Space_Station: .@AstroTerry &amp; #AstroButch take a break from @ISS_Research to watch #SuperBowl from their sky box 260 miles above: https…",201,0
"“The United States of America #USA” #AstroButch http://t.co/oBM8tDXXLZ",140,232
"“#SouthKorea and #Japan with fishing boats in between” #AstroButch http://t.co/H8HIhXsBX8",103,176
"“Snow surrounded lake in the #Himalayas” #AstroButch http://t.co/VfAZZ3XvfJ",100,171
"“Slowly rising sun behind us brings the changing color of the Solar Array … Sweet!! #Greatlakes #Aurora” #AstroButch http://t.co/YI6HWGdQAc",210,322
"“A uniquely colored #Dubai at night” #AstroButch http://t.co/KuKPKUGPbV",218,305
"“The colors are just so brilliant! The western coast of #Australia” #AstroButch http://t.co/a49MI8gVxY",165,265
"RT @Space_Station: Are You an #ISSFan? The #ISS is a busy, exciting place. Get the latest news, pix and vids on our social media accts. htt…",84,0
"“As far as you can see over the horizon. #Moonrising” #AstroButch http://t.co/LyiA6gfN7P",615,817
"“Sandstorm Over #Egypt &amp; Northern #SaudiArabia” #AstroButch http://t.co/ZOHOrkYjJI",111,146
"“Mandalay Coastline. #Burma” #AstroButch http://t.co/AiFpRIhEfp",98,181
"“#Nashville #Atlanta #Huntsville #Chatanooga #Knoxville … and everything in between” #AstroButch http://t.co/6umwWGG66k",104,127
"“Capetown At Night #SouthAfrica” #AstroButch http://t.co/C165Yrpe1f",53,114
"“3 seconds elongated camera shutter to capture #cometlovejoy from #ISS” #AstroButch http://t.co/NJYlHqfgJP",121,183
"'Texas' #AstroButch http://t.co/fJvYOsptTT",260,281
"RT @Space_Station: Watch this week's #SpaceToGround. #ISS sees blizzard, @ISS_Research on molten metals &amp; kids #TrainLikeAnAstronaut... htt…",71,0
"RT @ISS_Research: Taking to the classroom, @NASA helps teachers train kids like @NASA_Astronauts - http://t.co/3ALK1GUt7A #LetsMove http://…",101,0
"RT @astro_ricky: Moving. MT: @SpaceCenterHou: Missing man formation flies over @NASA_Johnson to pay tribute to our fallen astronauts. https…",74,0
"RT @AstroTerry: From Key West to the Gulf of Mexico and #Atlanta, a very nice, clear, half moonlit night http://t.co/nDdGDUizzP",592,0
"RT @AstroTerry: Moscow brightly lit up at night with St Petersburg and amazing aurora to the north http://t.co/T1IP3sVvAS",686,0
"RT @AstroTerry: Speeding electrons from the sun, funneled by the Earth’s magnetic field, ionize the atmosphere, making it glow green http:/…",1648,0
"RT @AstroAnnimal: Was honored 2fly in the missing man formation 2honor @NASA astronauts who lost their lives in pursuit of exploration http…",62,0
"RT @Space_Station: #Exp42 preps pair of cargo ships for undock. @AstroTerry &amp; @AstroSamantha work on EVA tools. http://t.co/gbdakFC2tz http…",98,0
"RT @CommanderMLA: While visiting @NASA Neutral Buoyancy Lab in #Houston I ran across something from my old wardrobe. http://t.co/UGzpThilp6",49,0
"RT @Space_Station: &gt;@NASA wants kids to #TrainLikeAnAstronaut. As on #ISS, future astronauts need to be in shape for exploration... http://…",52,0
"RT @Space_Station: &gt;@AARP &amp; @NASA fight #osteoporosis with @ISS_Research. @NASA_Astronauts lose bone w/o exercise http://t.co/U9TqRjE0ck ht…",49,0
"RT @AstroTerry: http://t.co/9KIzTUFZU8",332,0
