tweet,retweetsCount,favoritesCount
"RT @JAXA_en: [release] Asteroid Exploration 'Hayabusa2' Completion of Critical Operation Phase http://t.co/sHxK1xIOrQ http://t.co/rtiYw6UhmA",55,0
"RT @NASA: ~35 mins now left in the #Orion launch window...closes at 9:44am ET/14:44 UTC. Still working through a valve issue. http://t.co/g…",1402,0
"燃料充填“@NASAKennedy: 'Go” for cryogenic tanking, weather remains 70% GO 4 #Orion launch. Pic via @nasahqphoto http://t.co/AfERjbfPqP”",46,52
"オリオン宇宙船試験飛行打上げは日本時間21:05“@NASA: #Orion launch 7:05am ET NASA TV coverage begins at 4:30am ET http://t.co/Bx8wrRkUtj http://t.co/smrORtd3Lj”",209,106
"はやぶさ2に相乗りして打ち上がりました“@JAXA_jp: [発表] 超小型深宇宙探査機「PROCYON（プロキオン）」の飛行状況について http://t.co/Vj8rOZ7VS6”",49,42
"こちらも冬の南アメリカ、今年の5月23日撮影“@OlegMKS: #МКС (Winter in South America. May 23 #ISS) #BlueDot http://t.co/LtPm1ac6lk http://t.co/qVYotYemoA”",23,34
"ライオンの子ども“@EarthPix: Lion Cub http://t.co/kbrNoGOpTZ”",44,69
"冬の南アメリカ、今年の5月19日に撮影“@OlegMKS: #МКС (Winter in South America. May 19 #ISS) #BlueDot http://t.co/LtPm1ac6lk http://t.co/61alovxqnx”",16,24
"シロクマの握手！？“@BEAUTIFULPlCS: 'Hey Bob, let me show you this new handshake real quick'. http://t.co/2N2rjtzSHv”",55,52
"RT @JAXA_en: [release] Launch Success of H-IIA Launch Vehicle No. 26 with 'Hayabusa2' Onboard http://t.co/jFyIvdE1ra http://t.co/90vohujYqp",157,0
"RT @hayabusa2_CP: ☆祝「はやぶさ2」打ち上げ成功！☆  本日12月3日13時22分04秒に打ちあがった「はやぶさ2」を載せたロケットの打ち上げは、15時09分に「はやぶさ2」を予定の軌道に投入し、成功しました！... http://t.co/KG80G7FI3D",192,0
"RT @JAXA_jp: ～挑戦が力を生み、継続が力を深める～　小惑星探査機「はやぶさ2」打ち上げ中継は終了しました、ご視聴ありがとうごございました。尚、中継は録画再生が可能です。 https://t.co/sNEKJn6vCq #hayabusa2",456,0
"はやぶさ2打上げ成功“@NASASolarSystem:Congrats to JAXA on the launch of the #Hayabusa2 asteroid mission http://t.co/y8IcfGUX2U http://t.co/5TercCk3mt”",226,220
"ヒマラヤ“@EarthPix: Himalayas http://t.co/qk8ULwvfIb”",36,62
"RT @JAXA_en: [Broadcast]Launch of Hayabusa2 [Part1 12:25 p.m. thru 1:40 p.m.][Part2 2:55 p.m. to 3:25 p.m.] on Dec. 3(Wed. , JST) http://t.…",71,0
"宇宙医学セミナーが12月12日(金)夕方神戸にて開催され、私もお話させていただく予定です。医療産業関係者、研究者、医薬系の学生さん向けの先着100名様。参加無料（交流会は千円のようです）、事前申込受付中です。http://t.co/fGiN0DTnjt",45,32
"RT @JAXA_jp: [お知らせ] 「はやぶさ2」特設サイトのアクセス集中が予想されるため、現在JAXAウェブサイトトップページを軽量版にし「はやぶさ2」/H-IIA26号機打ち上げライブ中継配信情報を掲載しております。 http://t.co/AEU5hgrWlA",638,0
"RT @JAXA_jp: [「はやぶさ2」特設サイト] 「はやぶさ2」FAQ～よくあるご質問～を追加 #hayabusa2 http://t.co/DDc7BJvBLj",71,0
"RT @hayabusa2_CP: ◎「はやぶさ2」新たな打ち上げ日まであと１日！ ◎打ち上げ日時：12月3日（水）13:22:04（日本時間）  いよいよ「はやぶさ2」の打ち上げが明日に迫りました！... http://t.co/cf7wTg1bNR",150,0
"Can mental exercise prevent unused muscles from getting weaker? http://t.co/ZyL5zhFMnv",7,7
"イメージすることが大切？筋肉は使わないと萎縮するのに対し、実際に筋肉を使わなくても、筋肉を強く収縮させる想像をするだけで、筋萎縮を抑制できた、という研究です。http://t.co/ZyL5zhFMnv",55,67
"秋色“@BEAUTIFULPlCS: Fiery autumn colors. http://t.co/5QBok9VjCK”",48,63
"オーロラー輪の形に広がっているように見えます“@BEAUTIFULPlCS: Aurora arch filling the night sky. http://t.co/gsiXpUEBKs”",137,144
"RT @JAXA_jp: [発表] H-IIAロケット26号機による小惑星探査機「はやぶさ2」（Hayabusa2）の打上げ延期について http://t.co/MG766cJkyY",550,0
"はやぶさ2は現状12/1(月)13:22打ち上げ予定“@JAXA_jp: [発表] H-IIAロケット26号機による小惑星探査機「はやぶさ2」（Hayabusa2）の打上げ日について http://t.co/emEn75I01j”",59,40
"国際宇宙ステーションの出窓にて、何か芸術的“@AstroTerry: The cupola goes from dark to blinding light (and very warm) in about 15 sec http://t.co/13bY1LrZX1”",40,68
"国際宇宙ステーションで今朝目覚めとともにこの眺め、とのこと“@AstroTerry: I woke up to this view today! http://t.co/cK8rLKFIeu”",91,142
"芸術的な秋色“@BEAUTIFULPlCS: Amazing colors! http://t.co/EVXM2bwswq”",63,115
"私も宇宙日本食を、米国人•ロシア人の仲間と一緒に美味しくいただきました。“@Astro_Wakata: 宇宙日本食3品目が新たに認証され、合計 31品目になりました。http://t.co/DrzFT14ual 私もISS長期滞在飛行中、数多くの宇宙日本食を美味しく戴きました。”",37,41
"いい笑顔です。この3人が本日合流し、国際宇宙ステーションが再び6人クルーになりました。“@AstroTerry: Next stop- ISS http://t.co/4E7I8Po2P6”",41,54
"日本時間11:49ソユーズ宇宙船が宇宙ステーションに無事ドッキング“@Space_Station: #Soyuz with #Exp42 trio approaching #ISS at 1/10 meter per second http://t.co/7K2pUAZ6GC”",103,79
"この3人が乗ったソユーズ宇宙船が宇宙ステーションにドッキング。あと2時間くらいでハッチが開きます“@NASA: #Exp42 crew scheduled to dock to #ISS at 9:53 pm ET. http://t.co/OhU9jYUtCb”",43,46
"約半年後にこの3人の打上げ、油井さん！“@Chief_Astronaut:Congrats to new #Soyuz 'prime crew' @astro_kjell, Oleg Kononenko&amp;@Astro_Kimiya http://t.co/zW9uVLXB79”",87,81
"ソユーズ宇宙船打上げは宇宙ステーションからこう見えたそうです“@NASA_Astronauts: 'How A Soyuz Launch Looks From ISS' #AstroButch http://t.co/PieWTluo2b”",160,132
"3人のクルーが国際宇宙ステーションに向かっています“@Space_Station: #Exp42 is now in space after 8.5 minute ride. #Soyuz solar arrays deployed http://t.co/JtNT9HL3Mr”",58,60
"ソユーズ宇宙船が日本時間6:01に打ち上がりました“@NASA: #ISS #Exp42 #Soyuz launched into orbit today at 4:01p ET. http://t.co/JytTcXkXyt http://t.co/rMkCVe15Vp”",124,71
"夜空“@BEAUTIFULPlCS: An eruption of stars. Photo by Pete Wongkongkathep. http://t.co/0DaHxyUMPL”",85,129
"黒海と沿岸の城“@BEAUTIFULPlCS: A beautiful day at the Black Sea. http://t.co/8xGCT4sglX”",25,44
"秋の竜頭の滝、栃木県日光市“@BEAUTIFULPlCS: Ryuzu falls of Nikko during autumn. Photo by Agustin Rafael Reyes. http://t.co/rLsbHCFHQO”",54,69
"ろ(炉)座の銀河“@NASA: Spiral in a Furnace: Barred galaxy in the Fornax constellation: http://t.co/HvhdWoY9cr @NASA_Hubble http://t.co/4sZEnCruRG”",52,63
"霧の海と夜空“@BEAUTIFULPlCS: A blanket of fog under a blanket of stars. http://t.co/cvfvlzVufA”",69,109
"アラスカ“@EarthPix: Above the clouds, Alaska http://t.co/uKIxWcwMT8”",28,44
"イタリア“@EarthPix: The beauty of Italy http://t.co/hrK2Q7j3FE”",28,49
"日本の花火“@BEAUTIFULPlCS: Fireworks in #Japan. Photo by Agustin Rafael Reyes. http://t.co/Y55OpYzvpr”",51,80
"ソユーズロケットを立ち上げるところ“@Astro_Sandy: Soyuz rocket at the pad getting lifted from the horizontal to the launch position. http://t.co/mkY5juLkLJ”",49,51
"RT @Aki_Hoshide: 先週、筑波宇宙センターにて低圧訓練を行っているところ。 http://t.co/Tq1o4zwoxX",51,0
"流星群“@BEAUTIFULPlCS: Long exposure meteor shower. Photo by David Kingham. http://t.co/2RslUkqd0I”",122,160
"秋色の小道“@BEAUTIFULPlCS: Vibrant autumn color. Photo by Ian Sane. http://t.co/KMiy2fwdPZ”",69,107
"カナダの夜空“@BEAUTIFULPlCS: Looking up at the night sky from the Canadian high country. Photo by Abhimanyu. http://t.co/iDJJXCmfCX”",52,76
"オカナガン上空、カナダ“@Preserved_Light:@AuroraMAX Star trails,northern lights&amp;moonlit hoar frost over the Okanagan on Saturday http://t.co/Vt85QMyBkU”",76,100
"落葉の絨毯、オランダ“@BEAUTIFULPlCS: Fiery forest floor in the Netherlands. Photo by mendhak. http://t.co/uLhgYYIhpS”",89,104
"11月29日(土)午後東京・御茶ノ水でのJAXA宇宙医学研究センター平成26年度研究開発報告会には、私も座長の一人として参加予定です。専門家向け、参加無料。 http://t.co/5ewV31TBTh",18,15
"宇宙環境への適応に男女差“@NASA:Did you know men and women adapt differently to spaceflight? Find out how: http://t.co/gfsVlfLlaA http://t.co/nKVxJ2lspI”",73,114
"きぼうのその先へ“@JAXA_jp: 「志」----日本の有人宇宙活動をたどる、285秒のものがたり: http://t.co/rHyo0iSvS3、@YouTube”",24,25
"専門家向けですが、よろしかったらいらしてください、11/29東京•御茶ノ水にて。“@JAXA_jp: [ISS・きぼう広報・情報センター] 宇宙医学研究センター 平成26年度 研究開発報告会の開催について http://t.co/5ewV31TBTh”",15,16
"オーストラリア上空のオーロラ“@EarthPix: Aurora Australis, the Southern Lights over Australia http://t.co/Csanrrd2HL”",113,177
"幸せそうなコアラ“@EarthPix: A very happy Koala Bear http://t.co/nDFAKbPRxP”",152,134
"黄金色の森“@BEAUTIFULPlCS: Nature is golden. Photo by Pete LaMotte. http://t.co/wSv9d6UmZl”",32,60
"こんな海岸で海水浴はいかがですか？“@iLove_Aviation: Low Landing #KLM @MarkRWheeler2 @AviateAddict @Planesonearth @BlackMaverick12 http://t.co/IEZCDr6fgW”",50,52
"冬の夜空“@BEAUTIFULPlCS: Star painted sky over a winter landscape. Photo by Niccolo Ubalducci. http://t.co/7tbgdGQJGs”",105,182
"火山と上空のオーロラ“@BEAUTIFULPlCS: Northern lights above a volcano. http://t.co/EplGjtCNSn”",86,98
"彗星に着陸した探査機ロゼッタからの写真“@NASA: We're marveling at the images from @Philae2014 and @ESA_Rosetta. : http://t.co/ComAIJsdoT http://t.co/5WF9eaXkGH”",116,113
"天の川、米国オレゴン州キャノンビーチ上空“@BEAUTIFULPlCS: The Milky Way from Cannon Beach in #Oregon. Photo by Michael Matti http://t.co/N56Jv8RNBW”",101,121
"銀河系中央の巨大ブラックホールがニュートリノ産生の可能性“@NASA: X-ray telescopes find black hole may be neutrino factory http://t.co/A7DjTV9fUy http://t.co/qLRFkuCfvQ”",87,84
