tweet,retweetsCount,favoritesCount
"RT @Paxi_ESAKids: Celeb moment with my friend @astrosamantha who is talking to #sanremo2015 live from #ISS !! Tx for pic @pinodifeo http://…",50,0
"Live now @astroamantha speaking with #sanremo2015",17,34
"@csa_asc @datachick if he can hang around a bit #IXV is looking good",0,4
"Are you watching #SanRemo2015? Any minute now a special guest …from #space!",19,23
"RT @HubbleTelescope: 25 images in 25 years is live! Join @DeepAstronomy @carolc91 &amp; @ScientificScott #Hubble25 http://t.co/9PQ7qJxKUb http:…",200,0
"@datachick @csa_asc #ATV5 departs #ISS Saturday but it might get a bit toasty",0,2
"RT @NASAhistory: #TBT In the darkness of space, @esa astronaut Hans Schlegel performs a spacewalk during mission STS-122 http://t.co/bCgwpN…",85,0
"Hey @Paxi_ESAKids what are you up to?",5,14
"RT @esaoperations: #ATV5 ready for final tasks and undocking this Saturday. All supplies transferred and waste loaded: http://t.co/hcnNZG4f…",22,0
"RT @ESA_History: #OTD 12 February 2005, first successful flight of @esa @Arianespace Ariane 5 ECA, flight V164. http://t.co/GMyq1EVjsO",57,0
"@Cmdr_Hadfield Thanks Chris! IXV safely retrieved and in great shape.",10,18
"RT @Cmdr_Hadfield: This spaceship, as big as a car, flew half-way around Earth in 100 minutes yesterday. Go @ESA! http://t.co/ZAiiRSsevY ht…",845,0
"RT @astro_timpeake: Crew training this week: fire &amp; depress. Does it look a little hot inside those masks...don't try it at home!! http://t…",57,0
"@RichardFPenn @KerbalEssences Confirmed, that is where the parachutes deploy. All nominal!",0,2
"#IXV safely aboard recovery ship, in great shape! Heading back to Europe for full analysis.  http://t.co/TRovBGUlCS http://t.co/5t39ZXM57L",378,433
"@BobMoody10 here's the #IXV liftoff: https://t.co/OepjtVZoCs  Here full replay from liftoff to splashdown: http://t.co/0KtgfmJga6",5,1
"RT @AstroSamantha: Have I mentioned lately how I like auroras? Vi ho detto di recente quanto mi piacciono le aurore? #HelloEarth http://t.c…",791,0
"RT @NOAASatellites: #DSCOVR: Solar arrays deployed; communicating with ground. It's in good health &amp; on its way to beginning its mission. h…",546,0
"RT @NOAASatellites: #DSCOVR: On its way to its place in space. http://t.co/9Pmpsv3dTv",103,0
"RT @NASA: Live now: Watch live coverage of @NOAA &amp; @NOAASatellites' #DSCOVR launch, set for 6:03pm ET http://t.co/TZKSZMQKkm http://t.co/sX…",384,0
"RT @NOAASatellites: Today is the final #DSCOVR launch opportunity before “Moon Blackout.” Launch at 6:03pm EST: http://t.co/q9BTw1RjtH http…",243,0
"RT @newscientist: .@esa has completed a successful test flight of its Intermediate eXperimental Vehicle (IXV) http://t.co/PD3cr5YPId http:/…",119,0
"#IXV 'passengers' may have made the fastest journey in history: 32400 km in 100 minutes. Average speed 20 000 km/h. Not bad!",94,80
"@Dassault_OnAir @esa_ixv @ThalesGroup @Arianespace Great teamwork!",5,4
"RT @Dassault_OnAir: Congrats to the @esa_ixv mission team ! A great success for @ESA, @ThalesGroup @Arianespace  Proud to work with you htt…",46,0
"RT @AstroSamantha: On some rare occasions you need sunglasses even on ISS, like releasing #Dragon just after sunrise in front of you. http:…",523,0
"RT @AstroSamantha: L+74 to L+75: Logbook. We have sent #Dragon back home yesterday! #SamLogbook #Futura42 https://t.co/NfucrIf7Iw http://t.…",170,0
